1;АВАТЕК 15 % СС;Не требуется;29;6450;2015-03-25
341;КАФОРСЕН ТАБЛЕТКИ;Не требуется;11;4000;2012-08-26
342;КВАДРИКАТ;Требуется;27;3550;2011-01-28
343;КВАДРИСОЛ 5;Не требуется;12;1950;2017-09-23
344;КВИВИТАН;Не требуется;22;7050;2013-12-03
345;КВИК БАЙТ ВГ 10;Требуется;24;1650;2015-10-06
346;КВИНОКОЛ;Не требуется;14;1450;2015-04-19
347;КЕНОТЕСТ;Требуется;20;9050;2011-02-19
348;КЕТОКВИН 1% и 10%;Требуется;13;4300;2019-09-01
349;КЕТОПРОФ;Не требуется;20;4050;2015-05-02
350;КЕТОПРОФЕН 10%;Требуется;15;2650;2014-08-30
351;КЕТОФЕН 1%;Не требуется;19;1350;2019-05-21
352;КЕТОФЕН ТАБЛЕТКИ;Требуется;16;6250;2014-05-05
353;КИЛТИКС ОШЕЙНИК;Не требуется;13;5350;2014-09-26
354;КИНОРОН;Требуется;11;3650;2016-09-09
355;КЛАВАСЕПТИН;Не требуется;14;8000;2018-11-20
356;КЛЕЕЛОВ КЛЕЙ;Требуется;21;1950;2018-12-26
357;КЛЕЕЛОВ ЛИПКАЯ ЛЕНТА;Требуется;19;4150;2011-02-02
358;КЛЕЕЛОВ ЛИПКАЯ ПЛАСТИНА;Не требуется;6;7650;2021-03-26
359;КЛЕТКИ КРОВИ АЭРОЗОЛЬНОЙ СУШКИ АР-301;Не требуется;19;2400;2019-05-31
360;КЛИНАФАРМ СПРЕЙ;Не требуется;17;4450;2011-05-19
361;КЛИНДАСПЕКТИН ВОДОРАСТВОРИМЫЙ ПОРОШОК;Не требуется;28;8400;2012-01-23
362;КЛИНДАСПЕКТИН РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Не требуется;8;7750;2021-08-25
363;КЛОВЕРМ;Не требуется;8;9250;2020-12-01
364;КЛОЗАЛЬБЕН-10;Требуется;15;3500;2020-01-24
365;КЛОЗАНТЕКС;Не требуется;26;9400;2015-05-23
366;КЛОЗАНТИН;Требуется;25;6600;2020-01-20
367;КЛОКСАМАСТ;Требуется;10;9800;2020-08-22
368;КОБАКТАН;Требуется;21;3950;2021-07-09
369;КОБАКТАН LC;Не требуется;10;1650;2021-01-25
370;КОВЕРТАЛ РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;14;7550;2017-10-29
371;КОВИНАН;Требуется;7;7250;2021-01-25
372;КОВИТСАН;Не требуется;15;3550;2013-04-27
373;КОКЦИДИН-10;Требуется;5;7150;2010-03-26
374;КОКЦИСАН 12 %;Требуется;16;9650;2010-01-16
375;КОЛИГЕН Г-100;Требуется;27;7600;2014-01-05
376;КОЛИДОКС;Требуется;30;6850;2017-04-20
377;КОЛИМАСТ;Требуется;6;2000;2015-01-05
378;КОЛИНГОР;Не требуется;20;2150;2010-07-08
379;КОЛМИК-Е;Не требуется;15;7100;2011-01-27
380;КОМБОВАК;Не требуется;23;2750;2017-12-04
381;КОМБОВАК-К;Не требуется;15;3650;2014-01-08
382;КОМПЛЕКС В;Не требуется;12;3400;2012-02-05
383;КОМПЛЕКС ВИТАМИНОВ А Д3 Е В МАСЛЕ;Не требуется;29;5850;2017-02-03
384;КОМУЛИН;Не требуется;15;9800;2012-02-20
385;КОНВЕНИЯ;Не требуется;17;4400;2017-11-07
386;КОРМ ЭЛИТА;Требуется;15;8650;2015-07-02
387;КОРТАВАНС;Не требуется;18;7400;2021-06-07
388;КОСТОЧКА;Требуется;5;8700;2017-11-20
389;КОТ БАЮН РАСТВОР;Не требуется;19;3050;2010-06-11
390;КОТ БАЮН ТАБЛЕТКИ;Требуется;10;6700;2017-08-16
391;КОТЭРВИН;Требуется;30;1100;2010-02-01
392;КОФЕИН-БЕНЗОАТ НАТРИЯ 20 %;Требуется;25;2300;2016-08-20
393;КОФЕИН-БЕНЗОАТ НАТРИЯ 20 %;Не требуется;10;1450;2020-10-31
394;КОЦЕФЕН 200;Требуется;25;5900;2012-10-02
395;КРЕМ ЗАЩИТНЫЙ ЗАБОТА;Требуется;6;9400;2014-04-10
396;КРЕМ КОПЫТНЫЙ КОСМЕТИЧЕСКИЙ ДЛЯ ЛОШАДЕЙ;Не требуется;25;2250;2021-03-17
397;КРЕМ КОСМЕТИЧЕСКИЙ НОЧКА С ДУШИЦЕЙ И ШИПОВНИКОМ;Требуется;23;4200;2011-02-24
398;КРЕМ КОСМЕТИЧЕСКИЙ НОЧКА С РОМАШКОЙ И КАЛЕНДУЛОЙ;Требуется;15;9500;2016-03-11
399;КРЕМ ЛАБДОЛЕНОВЫЙ;Не требуется;13;3400;2020-04-20
400;КРЕМ «НЕЖНОСТЬ»;Не требуется;25;5100;2014-05-13
401;КРЕОЛИН БЕСФЕНОЛЬНЫЙ КАМЕННОУГОЛЬНЫЙ;Требуется;23;2200;2011-12-07
402;КРЕОЛИН-Д;Требуется;30;5550;2010-10-15
403;КРЕОЛИН-Х;Требуется;17;4250;2014-11-27
404;КСИДИКОЛЬ СПРЕЙ;Требуется;21;2850;2018-05-09
405;КСИКЛАВ СУСПЕНЗИЯ;Не требуется;26;7550;2016-12-11
406;КСИКЛАВ ТАБЛЕТКИ;Требуется;26;8350;2019-06-10
407;КСИЛА;Требуется;10;3350;2016-08-19
408;КСИЛАНАЗА;Не требуется;25;9000;2010-03-26
409;КСИЛАНИТ;Требуется;13;8750;2021-06-15
410;МАГКОЛИСТИН;Не требуется;29;1850;2017-12-02
411;МАГЭСТРОЛ;Не требуется;9;5950;2021-03-10
412;МАГЭСТРОФАН;Требуется;15;3350;2015-09-13
413;МАДИКОКС;Требуется;11;4300;2018-12-08
414;МАЗЬ АВЕРСЕКТИНОВАЯ;Требуется;17;2700;2021-01-05
415;МАЗЬ АКАМИКСАН;Не требуется;9;4100;2015-10-16
416;МАЗЬ АНАНДИН;Требуется;28;3000;2020-03-09
417;МАЗЬ БИОСЕПТИН;Требуется;12;7950;2019-08-19
418;МАЗЬ ДЛЯ ОБРАБОТКИ ИНФИЦИРОВАННЫХ РАН;Требуется;28;9300;2011-09-21
419;МАЗЬ ИХТИОЛОВАЯ;Требуется;30;8300;2017-03-16
420;МАЗЬ ИХТИОЛОВАЯ;Требуется;29;4400;2011-04-15
421;МАЗЬ КАМФОРНАЯ 10%;Не требуется;18;4950;2016-07-08
422;МАЗЬ ЛАНТАВЕТ;Требуется;7;9150;2015-05-29
423;МАЗЬ ЛЕВОМЕКОЛЬ;Требуется;24;8700;2012-05-09
424;МАЗЬ ПИХТОИН;Требуется;13;3500;2019-10-17
425;МАЗЬ ПИХТОИНОВАЯ;Не требуется;22;6700;2021-09-12
426;МАЗЬ САЛИЦИЛОВАЯ;Требуется;17;7400;2010-05-27
427;МАЗЬ СЕРНАЯ ПРОСТАЯ;Требуется;20;9300;2015-10-10
428;МАЗЬ СЕРНО-ДЕГТЯРНАЯ;Не требуется;7;3550;2010-07-20
429;МАЗЬ СТРЕПТОЦИДОВАЯ (Агрофарм);Не требуется;20;7000;2020-10-03
430;МАЗЬ СТРЕПТОЦИДОВАЯ (ЗВП);Не требуется;24;8000;2019-09-29
431;МАЗЬ СТРЕПТОЦИДОВАЯ (Фармакс);Требуется;12;8650;2013-04-11
432;МАЗЬ ТЕТРАЦИКЛИНОВАЯ 3 %;Требуется;27;8150;2017-12-05
433;МАЗЬ ФАРМАЙОДНАЯ АНТИСЕПТИЧЕСКАЯ;Не требуется;8;3650;2018-10-10
434;МАЗЬ ЦИНКОВАЯ (Unguentum Zinci);Требуется;19;4400;2011-10-25
435;МАЗЬ ЭРИТРОМИЦИНОВАЯ;Не требуется;20;5700;2015-12-07
436;МАЗЬ ЯМ;Требуется;5;4500;2011-05-25
437;МАЗЬ ЯМ БК;Требуется;25;5000;2020-08-23
438;МАЗЬ ЯХАЛИМП;Требуется;26;9750;2015-03-08
439;МАКРОЛАН WS;Требуется;19;3650;2013-01-23
440;МАЛЬТ-ПАСТА;Требуется;13;6550;2019-02-22
441;МАПРЕЛИН ХР10 ВЕЙКС;Требуется;21;1100;2015-06-13
442;МАРБОЦИН;Не требуется;30;3550;2018-09-05
443;МАРУКОКС 1 %;Не требуется;23;5900;2018-04-07
444;МАРФЛОКСИН 10% РАСТВОР;Требуется;10;9000;2013-08-24
445;МАРФЛОКСИН 2% РАСТВОР;Не требуется;10;6200;2014-07-20
446;МАРФЛОКСИН ТАБЛЕТКИ;Не требуется;11;8650;2021-09-17
447;МАСЛО КАМФОРНОЕ 10 %;Не требуется;22;2750;2015-04-01
448;МАСТЕНИТ;Требуется;24;6700;2012-10-11
449;МАСТИВЕКС;Требуется;25;8300;2016-05-22
450;МАСТИЕТ ГОЛД;Не требуется;16;4900;2021-04-28
451;МАСТИЕТ ФОРТЕ;Требуется;12;5250;2016-09-25
452;МАСТИЛЕКС;Не требуется;26;8250;2013-06-23
453;МАСТИНОЛ;Требуется;12;8100;2020-07-08
454;МАСТИСАН А;Не требуется;15;7050;2014-03-07
455;МАСТИСЕПТ;Не требуется;27;1650;2013-02-26
456;МАСТИСЕПТ-А;Не требуется;17;7750;2015-01-04
457;МАСТОМЕТРИН РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;28;1250;2012-06-14
458;МАСТОМИЦИН;Не требуется;7;8350;2019-05-12
459;МАСТОСАНИТ;Не требуется;10;8000;2021-06-12
460;МЕДИЦИЛАТ;Не требуется;12;1800;2016-10-09
461;МЕКСИДОЛ-ВЕТ РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;8;4850;2019-02-16
462;МЕКСИДОЛ-ВЕТ ТАБЛЕТКИ;Не требуется;15;6450;2013-11-18
463;МЕЛ КОРМОВОЙ;Не требуется;10;7300;2019-04-29
464;МЕЛОКСИДИЛ;Не требуется;13;2600;2021-05-20
465;МЕРАДОК;Не требуется;5;3750;2018-07-25
466;МЕСАЛИН;Не требуется;9;8100;2020-09-05
467;МЕТАБОЛАЗА;Требуется;29;8450;2016-06-10
468;МЕТРАМАГ;Не требуется;6;3300;2017-09-02
469;МЕТРАФУР;Требуется;13;7150;2020-06-19
470;МЕТРИКУР;Требуется;21;2050;2012-01-09
471;МЕТРОНИД 50;Не требуется;6;2400;2011-03-16
472;МЕТРОНИДАЗОЛ;Не требуется;23;5250;2020-02-09
473;МЕТРОНИДАЗОЛ ТАБЛЕТКИ;Требуется;11;8300;2020-09-21
474;МЕТРОСЕПТ;Требуется;30;8600;2010-06-04
475;МИЗОФЕН МАЗЬ;Не требуется;11;3050;2013-07-10
476;МИЗОФЕН-Ф;Не требуется;10;7850;2015-10-14
477;МИКОАСК гель;Требуется;16;8300;2017-04-21
478;МИКОАСК полоски;Требуется;13;1500;2012-10-03
479;МИКОДЕМОЦИД;Не требуется;27;6800;2017-07-18
480;МИКОЗОЛ;Не требуется;16;4150;2013-02-25
481;МИКОСОРБ;Требуется;9;4700;2011-11-16
482;МИКРОВИТАМ;Требуется;9;4450;2011-08-05
483;МИКСОФЕРОН;Требуется;18;5200;2013-03-03
484;МИЛОКЛОКС LA;Не требуется;25;1500;2020-05-01
485;МИЛПРАЗОН ТАБЛЕТКИ ДЛЯ КОШЕК;Не требуется;17;5450;2021-04-19
486;МИЛПРАЗОН ТАБЛЕТКИ ДЛЯ СОБАК;Требуется;5;2350;2014-06-18
487;МИЛЬБЕМАКС ЖЕВАТЕЛЬНЫЕ ТАБЛЕТКИ;Требуется;19;5400;2013-12-06
488;МИЛЬБЕМАКС ТАБЛЕТКИ;Требуется;15;8150;2014-07-05
489;МИЛЬПРО ДОГ;Не требуется;30;5050;2019-08-08
490;МИЛЬПРО КЭТ;Не требуется;24;6750;2021-03-10
491;МИНКОВАК;Требуется;11;2850;2012-07-07
492;МИНКОВАК 2;Не требуется;25;4600;2016-08-26
493;МИНКОВАК 3;Не требуется;15;5950;2016-12-04
494;МИНКОВАК В;Требуется;8;7750;2016-08-30
495;МИНКОВАК Е;Требуется;25;2600;2010-08-15
496;МИНКОВАК Р;Требуется;16;7800;2018-02-12
497;МИСС КИСС КАПЛИ ИНСЕКТО-АКАРИЦИДНЫЕ;Требуется;5;3150;2014-11-03
498;МИСС КИСС ПАЛОЧКИ ВАТНЫЕ ИНТЕНСИВНАЯ ЗАЩИТА;Требуется;25;8550;2014-11-13
499;МИСС КИСС ПАЛОЧКИ ВАТНЫЕ ИНТЕНСИВНАЯ ЗАЩИТА;Не требуется;6;4100;2015-03-01
500;МИСС КИСС ШАМПУНЬ-КОНДИЦИОНЕР ГРАЦИОЗНЫЙ СФИНКС;Не требуется;10;3200;2020-04-15
501;МИСС КИСС ШАМПУНЬ-КОНДИЦИОНЕР ИЗЯЩНАЯ ПАНТЕРА;Не требуется;23;8050;2021-08-10
502;МИСС КИСС ШАМПУНЬ-КОНДИЦИОНЕР ПУШИСТЫЙ ХВОСТИК;Не требуется;12;3550;2011-03-31
503;МИСС КИСС ШАМПУНЬ-КОНДИЦИОНЕР РОСКОШНАЯ ЛЬВИЦА;Не требуется;30;6650;2014-08-01
504;МИСТЕР БРУНО СПРЕЙ;Требуется;7;4400;2018-11-28
505;МИСТЕР БРУНО КАПЛИ ИНСЕКТО-АКАРИЦИДНЫЕ;Не требуется;13;6300;2011-04-01
506;МИСТЕР БРУНО ШАМПУНЬ ИНСЕКТИЦИДНЫЙ;Не требуется;26;4300;2019-08-08
507;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР ГЛЯНЦЕВЫЙ БЛЕСК;Требуется;21;5100;2017-01-02
508;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР ЖЕСТКИЙ СТИЛЬ;Не требуется;22;8050;2011-01-30
509;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР МЯГКИЙ ПЛЮШ;Не требуется;29;2950;2014-02-14
510;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР НЕЖНЫЙ БАРХАТ;Требуется;22;8000;2012-02-04
511;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР ПОСЛУШНЫЙ ШЕЛК;Требуется;24;8050;2018-06-25
512;МИСТЕР БРУНО ШАМПУНЬ-КОНДИЦИОНЕР ПУШИСТОЕ ОБЛАКО;Требуется;27;3700;2011-03-20
513;МИСТЕР БРУНО ЭКСТРА КАПЛИ;Не требуется;29;4100;2019-12-28
514;МОЛД-ЗАП;Требуется;21;4650;2017-07-12
515;МОНЕНЗИН 10 %;Не требуется;10;6100;2018-02-05
516;МОНЕНЗИН 20 %;Требуется;20;6400;2010-02-05
517;Монж Диета;Требуется;11;7150;2016-04-25
518;МОНИЗЕН;Требуется;21;8600;2010-07-13
519;МОНЛАР 10 %;Требуется;28;3500;2013-08-02
520;МСТА;Требуется;12;8000;2016-06-08
521;МУЛЬТИБАЙ IMM;Требуется;22;7400;2010-03-06
522;МУЛЬТИБАКТЕРИН ОМЕГА-10;Не требуется;6;6350;2010-11-09
523;МУЛЬТИВИТ;Не требуется;16;7600;2017-10-04
524;МУЛЬТИВИТАМИН ИНЪЕКЦИИ;Не требуется;5;9950;2010-03-10
525;МУЛЬТИВИТАМИН ИНЪЕКЦИОННЫЙ;Требуется;20;5850;2019-08-31
526;МУЛЬТИКАН-1;Не требуется;24;3250;2011-07-20
527;МУЛЬТИКАН-2;Требуется;30;7700;2014-04-27
528;МУЛЬТИКАН-4;Требуется;22;4250;2012-06-09
529;МУЛЬТИКАН-6;Требуется;7;1950;2012-06-12
530;МУЛЬТИКАН-7;Требуется;17;5000;2017-12-10
531;МУЛЬТИКАН-8;Не требуется;15;6900;2016-09-24
532;МУЛЬТИМАС;Требуется;29;7750;2010-07-08
533;МУЛЬТИМАСТ DC;Не требуется;22;5350;2017-10-26
534;МУЛЬТИФЕЛ-4;Не требуется;11;9950;2016-05-07
535;МУРАВЬИНКА;Не требуется;14;1650;2020-11-01
536;МЭК-СХ-1;Не требуется;17;9300;2019-07-06
537;МЭК-СХ-1;Не требуется;6;2300;2020-05-31
538;МЭК-СХ-2;Требуется;9;5000;2013-01-06
539;МЭК-СХ-2;Не требуется;9;8450;2020-05-21
540;МЭК-СХ-3;Требуется;23;7350;2018-08-31
541;МЭК-СХ-3;Не требуется;18;4050;2012-02-21
542;ПАНАКУР ГРАНУЛЯТ;Требуется;22;8300;2019-06-15
543;ПАНАКУР ПАСТА;Не требуется;23;2150;2013-06-23
544;ПАНДЕКС 1 %;Не требуется;26;8950;2010-10-26
545;ПАНОЛОГ мазь;Не требуется;18;1950;2017-01-09
546;ПАРАСТОП;Требуется;21;1000;2016-12-15
547;ПАСТА АЛЕЗАН;Не требуется;27;4050;2016-05-30
548;ПАУДОКС;Требуется;14;5700;2015-04-26
549;ПЕКСИОН;Не требуется;24;5250;2018-06-09
550;ПЕНБЕКС;Не требуется;15;9800;2014-12-15
551;ПЕНОФУР;Не требуется;27;2050;2015-09-20
552;ПЕНСТРЕП;Не требуется;17;2550;2016-04-02
553;ПЕНСТРЕП 400 ЛА;Не требуется;29;5950;2013-11-14
554;ПЕРКУТАН;Не требуется;17;3800;2012-03-01
555;ПЕРОЛ-А;Требуется;23;5300;2020-07-10
556;ПЕТКАМ ТАБС;Не требуется;9;8300;2015-10-05
557;ПЕХА-ХАФТ;Не требуется;18;6700;2016-07-09
558;ПИМОПЕТ;Требуется;30;5600;2017-05-05
559;ПИРО-СТОП;Не требуется;16;8200;2017-01-03
560;ПИРОСАН;Не требуется;12;7000;2020-08-30
561;ПИХТОВИТИН;Не требуется;29;8500;2015-10-02
562;ПЛАЗМА КРОВИ АЭРОЗОЛЬНОЙ СУШКИ АР-820;Не требуется;25;9550;2012-04-17
563;ПЛАЦЕНТА ДЕНАТУРИРОВАННАЯ ЭМУЛЬГИРОВАННАЯ;Требуется;22;3100;2013-06-10
564;ПЛЕРИОН;Требуется;23;6750;2013-04-05
565;ПЛЮСЕТ;Требуется;27;2550;2013-07-24
566;ПНЕВМЕКВИН;Не требуется;28;4500;2011-03-14
567;ПНЕВМОСТОП;Требуется;29;4150;2010-02-16
568;ПОЛИВАЛЕНТНАЯ ФОРМОЛВАКЦИНА;Требуется;18;3050;2014-03-25
569;ПОЛИГЕН РАСТВОР;Не требуется;14;1500;2015-12-04
570;ПОЛИГЕН СУХОЙ;Не требуется;28;4000;2017-04-04
571;ПОЛИДЕКС ПОЛИВИТ – КАЛЬЦИЙ ПЛЮС;Требуется;10;6050;2019-12-09
572;ПОЛИДЕКС ПРОТЕВИТ ПЛЮС;Не требуется;8;2100;2021-05-30
573;ПОЛИДЕКС СУПЕР ШЕРСТЬ ПЛЮС;Не требуется;11;6150;2010-01-31
574;ПОЛИКАНИГЛОБ;Не требуется;26;10000;2015-07-16
575;ПОЛИМИКСИНА М СУЛЬФАТ;Не требуется;6;1150;2017-10-24
576;ПОЛИОКСИДОНИЙ-ВЕТ РАСТВОР;Требуется;29;4450;2012-11-26
577;ПОЛИРИБОНАТ;Не требуется;29;8450;2018-07-20
578;ПОЛИСАН;Требуется;12;3350;2020-08-22
579;ПОЛИСОЛИ МИКРОЭЛЕМЕНТОВ;Не требуется;6;3750;2018-09-07
580;ПОЛИСОРБ ВП;Требуется;23;10000;2017-03-27
581;ПОЛЬОДОКСИН;Не требуется;30;8000;2013-12-18
582;ПОРЗИМ 8100;Требуется;28;4150;2017-05-15
583;ПОРЗИМ 8300;Не требуется;17;8000;2010-01-27
584;ПОРЗИМ 9100;Не требуется;29;5650;2018-11-10
585;ПОРЗИМ 9300;Требуется;15;1400;2015-09-19
586;ПОРЗИМ ТП100;Не требуется;6;4050;2018-02-19
587;ПОРКОМИЛК;Требуется;21;5950;2020-04-23
588;ПОРОШОК СПИРУЛИНА;Не требуется;19;4250;2018-10-27
589;ПОРЦИЛИС ВРМ;Требуется;10;7950;2017-11-24
590;ПОРЦИЛИС КОЛИ;Требуется;27;6700;2016-03-06
591;ПРАЗИВЕР;Требуется;9;9850;2011-08-25
592;ПРАЗИМЕК-D;Не требуется;26;1450;2020-06-21
593;ПРАЗИМЕК-С;Требуется;15;8150;2015-04-30
594;ПРЕМИКС РЯБУШКА (1 %);Не требуется;22;2250;2017-05-01
595;ПРЕМИКСЫ-КОНЦЕНТРАТЫ КЛАДЕЗЬ;Не требуется;28;5400;2016-09-19
596;ПРЕНОЛАКТ-ПОРОШОК;Не требуется;17;1150;2014-04-21
597;ПРИМАЛАКТ;Требуется;14;9400;2017-09-01
598;ПРОГЕСТАМАГ;Не требуется;6;5300;2018-01-25
599;ПРОДАКТИВ ФОРТЕ;Не требуется;29;8750;2015-08-30
600;ПРОКОКС;Требуется;16;4450;2021-06-09
601;ПРОПАЛИН;Требуется;24;1950;2018-03-19
602;ПРОТЕКФЛЮ;Не требуется;27;7450;2020-04-17
603;ПРОТЕКФЛЮ ТЕ;Не требуется;26;8800;2010-12-03
604;ПРОТОСУБТИЛИН Г3Х;Не требуется;21;6850;2019-03-13
605;ПРОФЕНДЕР;Требуется;14;8500;2012-07-20
606;ПУЛЬМАМАГ;Не требуется;14;1800;2012-11-19
607;ПУЛЬМОКИТ;Требуется;30;3650;2013-09-15
608;ПУРЕВАКС RCP;Не требуется;8;5300;2015-04-10
609;ПУРЕВАКС RCPCh;Требуется;9;1600;2020-08-21
610;ПЧЕЛИТ;Требуется;24;6800;2020-07-02
611;ПЧЕЛОДАР;Не требуется;21;9500;2012-01-11
612;РАББИВАК-V;Требуется;7;4150;2011-02-27
613;РАББИВАК-В;Требуется;20;6650;2013-01-24
614;РАБИГЕН МОНО;Требуется;10;4550;2018-04-13
615;РАБИЗИН;Не требуется;22;1350;2021-01-06
616;РАБИКС;Не требуется;30;3700;2015-01-02
617;РАБИФЕЛ;Требуется;18;1000;2014-08-28
618;РАКУМИН-ПАСТА;Требуется;19;7150;2011-02-13
619;РАКУСИД;Требуется;14;8400;2015-12-15
620;РАМИТ;Требуется;6;4350;2011-07-11
621;РАНОЗОЛЬ;Не требуется;26;4100;2015-05-13
622;РАНОСАН МАЗЬ;Требуется;19;7950;2015-06-18
623;РАНОСАН ПОРОШОК;Не требуется;18;8200;2021-05-28
624;РАСТВОР ВИТАМИНОВ А Д3 Е и F;Требуется;30;6800;2012-06-06
625;РАСТВОР ГЛЮКОЗЫ 40%;Не требуется;15;5450;2020-10-12
626;РАСТВОР ГЛЮКОЗЫ 5%;Требуется;13;1050;2020-12-20
627;РАСТВОР КАЛЬЦИЯ БОРГЛЮКОНАТ 20%;Не требуется;15;7800;2013-09-18
628;РАСТВОР КАЛЬЦИЯ ГЛЮКОНАТА 10%;Требуется;5;8450;2017-08-01
629;РАТЕИД;Требуется;23;5650;2018-11-03
630;РАТИМОР-КОНЦЕНТРАТ;Не требуется;10;8300;2011-07-01
631;РАТИМОР-ПРИМАНКА;Не требуется;11;1250;2020-11-07
632;РАТОКС;Не требуется;7;4000;2021-01-03
633;РАТТИДИОН;Не требуется;26;8450;2010-12-27
634;РАЦИДОЛ;Требуется;22;8350;2019-09-05
635;РЕГИДАТ;Не требуется;16;2250;2013-07-08
636;РЕДИАР;Требуется;29;5650;2021-03-28
637;РЕКОФЕРОН ГАММА;Не требуется;14;8100;2010-04-05
638;РЕКС ВИТАЛ АМИНОКИСЛОТЫ;Требуется;15;5200;2016-11-09
639;РЕКС ВИТАЛ ЭЛЕКТРОЛИТЫ;Не требуется;24;3750;2017-05-18
640;РЕНАЛ паста;Требуется;7;5800;2013-08-24
641;РЕНАЛ ФАЗА 1;Требуется;6;7950;2016-04-29
642;РЕПТИЛАЙФ СУСПЕНЗИЯ;Требуется;20;2850;2011-12-10
643;РЕЦЕФ 4;Не требуется;24;9450;2010-12-26
644;РИБОТАН;Не требуется;28;7400;2011-12-03
645;РИВЕРТИН 1 %;Не требуется;24;9950;2011-11-09
646;РИКАРФА ТАБЛЕТКИ;Не требуется;20;1700;2010-02-19
647;РИМАДИЛ Р ТАБЛЕТКИ;Не требуется;15;2400;2014-05-02
648;РИМАДИЛ РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;28;1550;2017-11-07
649;РИМАДИЛ ТАБЛЕТКИ;Не требуется;13;4600;2016-07-23
650;РИНБРОНХ;Требуется;7;2850;2013-06-14
651;РИФАЛЕКС;Требуется;11;7500;2010-09-21
652;РИФАН;Требуется;12;5450;2014-05-11
653;РИФАПОЛ;Требуется;25;2300;2018-05-07
654;РИФАПРИМ;Не требуется;19;5050;2015-08-30
655;РИФАЦИКЛИН;Не требуется;22;6100;2016-06-06
656;РИХОМЕТРИН;Не требуется;20;5300;2016-10-20
657;РОВАСТИН;Не требуется;26;8050;2011-12-06
658;Родентан-Б;Требуется;5;5900;2021-04-05
659;РОДЕФАСИН-У;Требуется;6;8150;2014-12-27
660;РОДИАЛОН;Требуется;15;8700;2010-09-01
661;РОДОТИУМ 45 %;Требуется;26;1550;2012-06-27
662;РОЛЕНОЛ;Не требуется;24;5800;2016-05-31
